Data Point Listing of File C:\Users\set.a.m2s.036\Documents\Aris\CPMG_silicon_oil_20251204.tnt
Starting Point:	1	Ending Point:	40000
Starting 2D Record:	1	Ending Record:	1
Real	Imag	usec
1989.000	-8322.000	139984.000
4758.000	-4132.000	139988.000
2923.000	-3206.000	139992.000
3292.000	-3150.000	139996.000
-856.000	-5702.000	140000.000
-1842.000	-8100.000	140004.000
-142.000	-9894.000	140008.000
2770.000	-8237.000	140012.000
7772.000	-5540.000	140016.000
3941.000	-1326.000	140020.000
1432.000	-1606.000	140024.000
5683.000	-2938.000	140028.000
-710.000	-8118.000	140032.000
-622.000	-8172.000	140036.000
-2937.000	-10244.000	140040.000
3468.000	-9137.000	140044.000
2872.000	-5372.000	140048.000
4247.000	-2864.000	140052.000
-164.000	-2631.000	140056.000
1559.000	-1621.000	140060.000
-2096.000	-3900.000	140064.000
976.000	-9195.000	140068.000
-1165.000	-8475.000	140072.000
4247.000	-7950.000	140076.000
2058.000	-6560.000	140080.000
5054.000	-5475.000	140084.000
4913.000	-1740.000	140088.000
3508.000	-3221.000	140092.000
-825.000	-2672.000	140096.000
821.000	-6841.000	140100.000
-1947.000	-10397.000	140104.000
2696.000	-10740.000	140108.000
537.000	-7510.000	140112.000
4506.000	-3629.000	140116.000
5201.000	-2955.000	140120.000
4877.000	-2828.000	140124.000
-1926.000	-7776.000	140128.000
-3124.000	-7870.000	140132.000
-756.000	-9085.000	140136.000
3471.000	-9619.000	140140.000
685.000	-6902.000	140144.000
4080.000	-4784.000	140148.000
5018.000	-3500.000	140152.000
1701.000	-2270.000	140156.000
-1298.000	-3946.000	140160.000
1299.000	-6426.000	140164.000
-564.000	-7987.000	140168.000
2547.000	-4892.000	140172.000
871.000	-6343.000	140176.000
4398.000	-6935.000	140180.000
2861.000	-3314.000	140184.000
2846.000	-4034.000	140188.000
-2605.000	-4299.000	140192.000
-1013.000	-7125.000	140196.000
1414.000	-10155.000	140200.000
5605.000	-9866.000	140204.000
4707.000	-8825.000	140208.000
4247.000	-4938.000	140212.000
2392.000	-3282.000	140216.000
1516.000	-3037.000	140220.000
-763.000	-3813.000	140224.000
-1469.000	-7191.000	140228.000
-841.000	-9078.000	140232.000
1810.000	-7941.000	140236.000
1895.000	-5078.000	140240.000
5318.000	-2466.000	140244.000
2990.000	-3627.000	140248.000
1295.000	-1984.000	140252.000
-2283.000	-4495.000	140256.000
-2295.000	-7348.000	140260.000
-326.000	-8986.000	140264.000
5033.000	-8699.000	140268.000
1690.000	-7456.000	140272.000
2190.000	-6725.000	140276.000
1516.000	-3324.000	140280.000
2900.000	-1802.000	140284.000
-615.000	-6237.000	140288.000
1707.000	-8534.000	140292.000
2291.000	-7106.000	140296.000
4309.000	-5949.000	140300.000
2261.000	-5093.000	140304.000
5401.000	-4263.000	140308.000
2813.000	-3865.000	140312.000
2543.000	-1860.000	140316.000
-4532.000	-4575.000	140320.000
-1987.000	-8044.000	140324.000
431.000	-7664.000	140328.000
5334.000	-7831.000	140332.000
3947.000	-6338.000	140336.000
4663.000	-5823.000	140340.000
826.000	-4725.000	140344.000
3979.000	-2186.000	140348.000
-3924.000	-4679.000	140352.000
1880.000	-7762.000	140356.000
1800.000	-8412.000	140360.000
3530.000	-7550.000	140364.000
1915.000	-5317.000	140368.000
4442.000	-8225.000	140372.000
696.000	-4195.000	140376.000
4398.000	-1360.000	140380.000
-1909.000	-8129.000	140384.000
2132.000	-7031.000	140388.000
-2424.000	-10227.000	140392.000
4541.000	-8820.000	140396.000
413.000	-9613.000	140400.000
5142.000	-3622.000	140404.000
1711.000	-2966.000	140408.000
3554.000	-5508.000	140412.000
-2974.000	-4366.000	140416.000
-267.000	-6104.000	140420.000
-581.000	-7777.000	140424.000
5283.000	-9222.000	140428.000
2532.000	-5342.000	140432.000
3199.000	-5771.000	140436.000
-663.000	-2387.000	140440.000
3957.000	-2236.000	140444.000
-2474.000	-4357.000	140448.000
324.000	-8928.000	140452.000
-975.000	-10019.000	140456.000
3256.000	-8698.000	140460.000
410.000	-5520.000	140464.000
2096.000	-2931.000	140468.000
-85.000	-5697.000	140472.000
186.000	-3856.000	140476.000
-987.000	-6505.000	140480.000
319.000	-4325.000	140484.000
931.000	-8359.000	140488.000
2287.000	-6431.000	140492.000
-1697.000	-5951.000	140496.000
3192.000	-5855.000	140500.000
1825.000	-3635.000	140504.000
3077.000	-2762.000	140508.000
-2401.000	-4137.000	140512.000
-937.000	-6379.000	140516.000
-615.000	-10008.000	140520.000
5737.000	-6725.000	140524.000
2746.000	-5092.000	140528.000
4371.000	-8499.000	140532.000
2206.000	-1232.000	140536.000
1145.000	-1853.000	140540.000
-5027.000	-4671.000	140544.000
618.000	-7293.000	140548.000
-756.000	-10189.000	140552.000
3426.000	-6004.000	140556.000
1507.000	-6478.000	140560.000
5004.000	-3397.000	140564.000
3109.000	-4025.000	140568.000
4915.000	-1911.000	140572.000
-2256.000	-4598.000	140576.000
1181.000	-7867.000	140580.000
-682.000	-8128.000	140584.000
3727.000	-8528.000	140588.000
4335.000	-9109.000	140592.000
5980.000	-5410.000	140596.000
2017.000	-2287.000	140600.000
3011.000	632.000	140604.000
-2757.000	-7417.000	140608.000
293.000	-8981.000	140612.000
-2073.000	-9846.000	140616.000
1944.000	-6976.000	140620.000
3261.000	-6306.000	140624.000
2715.000	-4424.000	140628.000
1460.000	-3568.000	140632.000
1350.000	-3324.000	140636.000
-3128.000	-3577.000	140640.000
-228.000	-7580.000	140644.000
-798.000	-7777.000	140648.000
3607.000	-10773.000	140652.000
4067.000	-6976.000	140656.000
5083.000	-5093.000	140660.000
2106.000	-2251.000	140664.000
2438.000	-453.000	140668.000
-235.000	-1428.000	140672.000
-1588.000	-5898.000	140676.000
27.000	-6734.000	140680.000
6527.000	-7558.000	140684.000
4806.000	-5024.000	140688.000
5871.000	-5565.000	140692.000
4654.000	-3050.000	140696.000
2500.000	-2101.000	140700.000
-1578.000	-4506.000	140704.000
-2227.000	-5812.000	140708.000
1626.000	-7380.000	140712.000
3465.000	-10915.000	140716.000
2869.000	-8395.000	140720.000
3560.000	-4995.000	140724.000
1438.000	-2630.000	140728.000
2480.000	-2099.000	140732.000
-2052.000	-5429.000	140736.000
-774.000	-6921.000	140740.000
358.000	-7240.000	140744.000
2799.000	-8953.000	140748.000
2712.000	-8401.000	140752.000
5680.000	-3320.000	140756.000
3859.000	-3834.000	140760.000
862.000	-2213.000	140764.000
-1393.000	-5858.000	140768.000
1091.000	-5676.000	140772.000
-1747.000	-10770.000	140776.000
2266.000	-10166.000	140780.000
1124.000	-5375.000	140784.000
3934.000	-3994.000	140788.000
3210.000	-4519.000	140792.000
3885.000	-2984.000	140796.000
-640.000	-5291.000	140800.000
-476.000	-6371.000	140804.000
-710.000	-7819.000	140808.000
3101.000	-8543.000	140812.000
3116.000	-6370.000	140816.000
5482.000	-3118.000	140820.000
2674.000	-2473.000	140824.000
3723.000	-1214.000	140828.000
-2260.000	-5807.000	140832.000
-325.000	-3421.000	140836.000
-498.000	-8346.000	140840.000
3921.000	-7364.000	140844.000
2510.000	-7499.000	140848.000
4503.000	-3939.000	140852.000
2982.000	-3652.000	140856.000
5147.000	-3721.000	140860.000
-1956.000	-4360.000	140864.000
-2100.000	-6588.000	140868.000
-3026.000	-8561.000	140872.000
1542.000	-10131.000	140876.000
3723.000	-5688.000	140880.000
6297.000	-3373.000	140884.000
2186.000	-2673.000	140888.000
5321.000	-1801.000	140892.000
-3978.000	-2440.000	140896.000
1866.000	-6959.000	140900.000
-702.000	-8225.000	140904.000
4172.000	-8165.000	140908.000
1169.000	-3908.000	140912.000
4774.000	-5294.000	140916.000
1161.000	-3816.000	140920.000
3620.000	-2602.000	140924.000
-80.000	-4031.000	140928.000
-1421.000	-6779.000	140932.000
-3160.000	-6496.000	140936.000
5299.000	-8778.000	140940.000
2904.000	-2557.000	140944.000
3556.000	-5532.000	140948.000
509.000	-5163.000	140952.000
3384.000	-2105.000	140956.000
-2150.000	-3961.000	140960.000
-1649.000	-6462.000	140964.000
-399.000	-6618.000	140968.000
1372.000	-6946.000	140972.000
3553.000	-7666.000	140976.000
3560.000	-5816.000	140980.000
1778.000	-2499.000	140984.000
2213.000	-1033.000	140988.000
41.000	-5908.000	140992.000
223.000	-7824.000	140996.000
3100.000	-8978.000	141000.000
4412.000	-9348.000	141004.000
3789.000	-5571.000	141008.000
3665.000	-3574.000	141012.000
617.000	269.000	141016.000
94.000	-2610.000	141020.000
-2417.000	-5664.000	141024.000
489.000	-8339.000	141028.000
-195.000	-8915.000	141032.000
2886.000	-9529.000	141036.000
1077.000	-6875.000	141040.000
2144.000	-4864.000	141044.000
1153.000	-5898.000	141048.000
2909.000	-3114.000	141052.000
-3372.000	-2464.000	141056.000
-108.000	-10793.000	141060.000
-1160.000	-5978.000	141064.000
4061.000	-7802.000	141068.000
5344.000	-5837.000	141072.000
5757.000	-7279.000	141076.000
1091.000	-2861.000	141080.000
4148.000	-1153.000	141084.000
-3965.000	-5011.000	141088.000
-4187.000	-8262.000	141092.000
-1423.000	-10316.000	141096.000
4611.000	-10277.000	141100.000
1967.000	-8019.000	141104.000
1903.000	-2928.000	141108.000
2249.000	-610.000	141112.000
4764.000	-132.000	141116.000
-2963.000	-5826.000	141120.000
-79.000	-7704.000	141124.000
-1691.000	-7130.000	141128.000
3274.000	-9707.000	141132.000
3121.000	-8119.000	141136.000
5131.000	-4339.000	141140.000
868.000	-4020.000	141144.000
3389.000	-5275.000	141148.000
-4108.000	-3863.000	141152.000
249.000	-6664.000	141156.000
969.000	-5710.000	141160.000
5037.000	-8630.000	141164.000
1703.000	-8502.000	141168.000
5627.000	-5635.000	141172.000
2545.000	-3478.000	141176.000
3142.000	-1378.000	141180.000
-2250.000	-3689.000	141184.000
482.000	-8940.000	141188.000
2982.000	-9289.000	141192.000
5122.000	-8318.000	141196.000
1767.000	-7679.000	141200.000
4608.000	-4041.000	141204.000
3432.000	-2651.000	141208.000
2486.000	-1461.000	141212.000
-4219.000	-3860.000	141216.000
6.000	-7716.000	141220.000
-1988.000	-8506.000	141224.000
3390.000	-8978.000	141228.000
4268.000	-5862.000	141232.000
5814.000	-4802.000	141236.000
3950.000	-5612.000	141240.000
3936.000	-577.000	141244.000
-19.000	-4894.000	141248.000
1183.000	-8632.000	141252.000
2679.000	-9847.000	141256.000
4480.000	-7790.000	141260.000
384.000	-3424.000	141264.000
6877.000	-2421.000	141268.000
3782.000	-1493.000	141272.000
2600.000	-2269.000	141276.000
826.000	-6183.000	141280.000
-746.000	-7984.000	141284.000
760.000	-10380.000	141288.000
5388.000	-6846.000	141292.000
2925.000	-7055.000	141296.000
2901.000	-4384.000	141300.000
912.000	-5975.000	141304.000
4054.000	-3700.000	141308.000
-2207.000	-6586.000	141312.000
2198.000	-9032.000	141316.000
603.000	-10838.000	141320.000
4860.000	-9585.000	141324.000
1626.000	-3767.000	141328.000
3345.000	-4984.000	141332.000
2745.000	-5090.000	141336.000
1946.000	-2350.000	141340.000
-4430.000	-5918.000	141344.000
-1011.000	-9650.000	141348.000
1398.000	-6679.000	141352.000
3248.000	-5505.000	141356.000
3014.000	-6115.000	141360.000
5070.000	-7447.000	141364.000
2722.000	-2886.000	141368.000
2228.000	-724.000	141372.000
-2583.000	-3721.000	141376.000
-2230.000	-7563.000	141380.000
-1642.000	-8670.000	141384.000
3318.000	-7594.000	141388.000
4161.000	-5920.000	141392.000
4075.000	-3322.000	141396.000
4833.000	-3131.000	141400.000
4833.000	-3087.000	141404.000
-2812.000	-6078.000	141408.000
24.000	-8272.000	141412.000
-29.000	-7509.000	141416.000
3341.000	-8177.000	141420.000
3026.000	-4684.000	141424.000
3523.000	-3456.000	141428.000
4189.000	-2532.000	141432.000
4814.000	-3193.000	141436.000
-1705.000	-5316.000	141440.000
-1297.000	-7073.000	141444.000
-896.000	-6659.000	141448.000
2756.000	-7405.000	141452.000
5534.000	-6535.000	141456.000
6110.000	-5062.000	141460.000
-1446.000	-2451.000	141464.000
3796.000	-2680.000	141468.000
-2514.000	-5503.000	141472.000
396.000	-6702.000	141476.000
-93.000	-7973.000	141480.000
1191.000	-8678.000	141484.000
4123.000	-4165.000	141488.000
5107.000	-5562.000	141492.000
1515.000	-4761.000	141496.000
3490.000	-1553.000	141500.000
-2619.000	-4636.000	141504.000
-330.000	-6736.000	141508.000
-2856.000	-10154.000	141512.000
5133.000	-9056.000	141516.000
4290.000	-6492.000	141520.000
6380.000	-3486.000	141524.000
2764.000	-5158.000	141528.000
817.000	-1509.000	141532.000
-3420.000	-3927.000	141536.000
-98.000	-7626.000	141540.000
-345.000	-9997.000	141544.000
3959.000	-8910.000	141548.000
2294.000	-3619.000	141552.000
3682.000	-2926.000	141556.000
3402.000	-2828.000	141560.000
3981.000	-286.000	141564.000
-2284.000	-4895.000	141568.000
-154.000	-7242.000	141572.000
-794.000	-8063.000	141576.000
3193.000	-8557.000	141580.000
2817.000	-6328.000	141584.000
5500.000	-2968.000	141588.000
1446.000	-4635.000	141592.000
343.000	928.000	141596.000
-2892.000	-5245.000	141600.000
3222.000	-6838.000	141604.000
343.000	-9718.000	141608.000
5174.000	-7482.000	141612.000
5810.000	-4596.000	141616.000
5573.000	-5737.000	141620.000
3136.000	-3354.000	141624.000
3506.000	-3215.000	141628.000
-1490.000	-2229.000	141632.000
112.000	-7662.000	141636.000
568.000	-7395.000	141640.000
3842.000	-8940.000	141644.000
3502.000	-9222.000	141648.000
4901.000	-3541.000	141652.000
2275.000	-1240.000	141656.000
1797.000	-3285.000	141660.000
-714.000	-4874.000	141664.000
818.000	-9054.000	141668.000
1571.000	-8015.000	141672.000
4039.000	-8574.000	141676.000
2775.000	-10781.000	141680.000
4731.000	-5295.000	141684.000
2513.000	-430.000	141688.000
2327.000	-5083.000	141692.000
-3009.000	-5350.000	141696.000
1743.000	-5549.000	141700.000
-515.000	-9615.000	141704.000
4112.000	-8435.000	141708.000
3580.000	-5728.000	141712.000
5259.000	-3688.000	141716.000
2619.000	-3384.000	141720.000
3072.000	-3109.000	141724.000
-4093.000	-4609.000	141728.000
-489.000	-4693.000	141732.000
231.000	-7438.000	141736.000
3149.000	-8318.000	141740.000
3769.000	-7530.000	141744.000
4970.000	-5983.000	141748.000
3404.000	-2799.000	141752.000
2144.000	-2093.000	141756.000
-2210.000	-6022.000	141760.000
-1470.000	-6840.000	141764.000
578.000	-8506.000	141768.000
1546.000	-11634.000	141772.000
3105.000	-6030.000	141776.000
3650.000	-6117.000	141780.000
1833.000	-3648.000	141784.000
289.000	-163.000	141788.000
-520.000	-4483.000	141792.000
-1321.000	-9712.000	141796.000
-762.000	-9602.000	141800.000
3477.000	-10417.000	141804.000
3033.000	-6092.000	141808.000
5611.000	-6429.000	141812.000
447.000	-3193.000	141816.000
2488.000	-4362.000	141820.000
-9.000	-4910.000	141824.000
3500.000	-8109.000	141828.000
-952.000	-8213.000	141832.000
3557.000	-9162.000	141836.000
4263.000	-4172.000	141840.000
4033.000	-2481.000	141844.000
1683.000	-4905.000	141848.000
477.000	-4446.000	141852.000
-1452.000	-6265.000	141856.000
-668.000	-4089.000	141860.000
-757.000	-7179.000	141864.000
5666.000	-6002.000	141868.000
2766.000	-3658.000	141872.000
6016.000	-4727.000	141876.000
4446.000	-4168.000	141880.000
3623.000	-3332.000	141884.000
-1050.000	-3337.000	141888.000
312.000	-6530.000	141892.000
-891.000	-10920.000	141896.000
4008.000	-9134.000	141900.000
1426.000	-3941.000	141904.000
3953.000	-2506.000	141908.000
-1113.000	-5032.000	141912.000
3321.000	-1615.000	141916.000
-4183.000	-4185.000	141920.000
-2057.000	-7724.000	141924.000
-2549.000	-8171.000	141928.000
3437.000	-9324.000	141932.000
982.000	-5636.000	141936.000
6455.000	-5282.000	141940.000
3987.000	-2375.000	141944.000
2129.000	-1999.000	141948.000
-1614.000	-5161.000	141952.000
743.000	-7135.000	141956.000
-181.000	-11473.000	141960.000
1367.000	-9121.000	141964.000
4894.000	-6586.000	141968.000
3428.000	-5025.000	141972.000
1661.000	-3423.000	141976.000
2646.000	-2293.000	141980.000
-1778.000	-3977.000	141984.000
584.000	-6867.000	141988.000
-583.000	-7763.000	141992.000
5876.000	-9173.000	141996.000
4440.000	-6379.000	142000.000
5574.000	-3061.000	142004.000
3135.000	-4364.000	142008.000
2635.000	-1418.000	142012.000
-3124.000	-7018.000	142016.000
1609.000	-7180.000	142020.000
956.000	-12026.000	142024.000
1779.000	-5959.000	142028.000
4835.000	-6346.000	142032.000
5334.000	-3474.000	142036.000
3186.000	-4280.000	142040.000
2645.000	-1202.000	142044.000
-2555.000	-4716.000	142048.000
1761.000	-6852.000	142052.000
-930.000	-9299.000	142056.000
3811.000	-10259.000	142060.000
2554.000	-6337.000	142064.000
5877.000	-5456.000	142068.000
2514.000	-5599.000	142072.000
1998.000	-4675.000	142076.000
-1836.000	-3055.000	142080.000
20.000	-7295.000	142084.000
-1940.000	-7009.000	142088.000
792.000	-8889.000	142092.000
4961.000	-8209.000	142096.000
5585.000	-6195.000	142100.000
-842.000	-4344.000	142104.000
2395.000	-1442.000	142108.000
-5635.000	-5309.000	142112.000
648.000	-7356.000	142116.000
-683.000	-8234.000	142120.000
6171.000	-7170.000	142124.000
2644.000	-6515.000	142128.000
4219.000	-6116.000	142132.000
1858.000	-3864.000	142136.000
2388.000	-1574.000	142140.000
-2354.000	-4775.000	142144.000
2228.000	-6756.000	142148.000
-1904.000	-9582.000	142152.000
1139.000	-10153.000	142156.000
-29.000	-6174.000	142160.000
4300.000	-7965.000	142164.000
-755.000	-4267.000	142168.000
2582.000	-3261.000	142172.000
-3630.000	-4841.000	142176.000
-431.000	-4862.000	142180.000
-1130.000	-8445.000	142184.000
2872.000	-6465.000	142188.000
180.000	-6775.000	142192.000
3113.000	-6702.000	142196.000
-678.000	-1001.000	142200.000
2819.000	-677.000	142204.000
-4035.000	-4594.000	142208.000
-1798.000	-6683.000	142212.000
-654.000	-6106.000	142216.000
3455.000	-7672.000	142220.000
3597.000	-5821.000	142224.000
4820.000	-5629.000	142228.000
2741.000	-4071.000	142232.000
3694.000	-3406.000	142236.000
-905.000	-3285.000	142240.000
352.000	-5541.000	142244.000
-1129.000	-10009.000	142248.000
2225.000	-8997.000	142252.000
3636.000	-7924.000	142256.000
3106.000	-4660.000	142260.000
-822.000	-897.000	142264.000
1823.000	-667.000	142268.000
-1153.000	-8120.000	142272.000
-594.000	-9240.000	142276.000
-566.000	-9405.000	142280.000
4522.000	-7973.000	142284.000
4182.000	-5171.000	142288.000
3868.000	-6086.000	142292.000
3584.000	-4627.000	142296.000
3338.000	-5247.000	142300.000
-4177.000	-4478.000	142304.000
-1565.000	-8151.000	142308.000
-1084.000	-10905.000	142312.000
2728.000	-7118.000	142316.000
4701.000	-7122.000	142320.000
2853.000	-3110.000	142324.000
1245.000	-4418.000	142328.000
2679.000	-4051.000	142332.000
-1384.000	-5508.000	142336.000
-1158.000	-6521.000	142340.000
671.000	-7022.000	142344.000
4122.000	-10767.000	142348.000
-740.000	-8274.000	142352.000
210.000	-5052.000	142356.000
3749.000	-2711.000	142360.000
1027.000	-1446.000	142364.000
-4374.000	-2937.000	142368.000
-81.000	-6265.000	142372.000
-1315.000	-7571.000	142376.000
4277.000	-9013.000	142380.000
2391.000	-8001.000	142384.000
3415.000	-7211.000	142388.000
643.000	-4708.000	142392.000
4130.000	-2730.000	142396.000
888.000	-4701.000	142400.000
420.000	-3683.000	142404.000
-636.000	-10037.000	142408.000
1252.000	-9439.000	142412.000
3404.000	-3934.000	142416.000
5163.000	-1387.000	142420.000
711.000	-3368.000	142424.000
4173.000	-1543.000	142428.000
-2785.000	-4793.000	142432.000
308.000	-6128.000	142436.000
565.000	-9344.000	142440.000
2275.000	-6916.000	142444.000
1880.000	-7348.000	142448.000
4325.000	-4631.000	142452.000
1910.000	-3079.000	142456.000
411.000	-2487.000	142460.000
-79.000	-4280.000	142464.000
-929.000	-7877.000	142468.000
-23.000	-8166.000	142472.000
4470.000	-8034.000	142476.000
2943.000	-4312.000	142480.000
5581.000	-3835.000	142484.000
1334.000	-4932.000	142488.000
4152.000	-3403.000	142492.000
-3613.000	-3774.000	142496.000
-804.000	-6068.000	142500.000
-516.000	-9250.000	142504.000
4077.000	-6817.000	142508.000
1950.000	-6292.000	142512.000
2861.000	-3421.000	142516.000
472.000	-3280.000	142520.000
819.000	-1724.000	142524.000
-3112.000	-6048.000	142528.000
-1431.000	-6259.000	142532.000
-279.000	-6536.000	142536.000
5086.000	-7089.000	142540.000
5539.000	-5502.000	142544.000
4014.000	-4591.000	142548.000
663.000	-1891.000	142552.000
517.000	-226.000	142556.000
-1410.000	-3894.000	142560.000
21.000	-5112.000	142564.000
-1015.000	-8291.000	142568.000
3011.000	-9835.000	142572.000
3618.000	-5329.000	142576.000
1255.000	-3521.000	142580.000
2568.000	-2750.000	142584.000
1516.000	-80.000	142588.000
-2202.000	-3711.000	142592.000
429.000	-7779.000	142596.000
-2056.000	-9544.000	142600.000
2639.000	-7746.000	142604.000
1526.000	-5667.000	142608.000
4332.000	-3745.000	142612.000
597.000	-232.000	142616.000
2909.000	-3748.000	142620.000
-2692.000	-4685.000	142624.000
-627.000	-6660.000	142628.000
824.000	-8637.000	142632.000
6013.000	-7375.000	142636.000
1982.000	-7746.000	142640.000
2466.000	-5271.000	142644.000
1178.000	-1359.000	142648.000
3388.000	-2712.000	142652.000
-4708.000	-4916.000	142656.000
290.000	-8437.000	142660.000
1469.000	-9873.000	142664.000
2665.000	-7398.000	142668.000
2266.000	-6244.000	142672.000
4383.000	-4105.000	142676.000
2505.000	-1922.000	142680.000
4265.000	-2835.000	142684.000
-921.000	-3452.000	142688.000
1121.000	-9039.000	142692.000
1360.000	-8113.000	142696.000
4446.000	-9057.000	142700.000
2025.000	-7430.000	142704.000
7031.000	-5234.000	142708.000
2050.000	-4229.000	142712.000
3333.000	-2811.000	142716.000
-2642.000	-5011.000	142720.000
380.000	-6416.000	142724.000
291.000	-8258.000	142728.000
4199.000	-7822.000	142732.000
4403.000	-7032.000	142736.000
6343.000	-3076.000	142740.000
1400.000	-3558.000	142744.000
1508.000	-1244.000	142748.000
-1271.000	-4264.000	142752.000
-1287.000	-6286.000	142756.000
-390.000	-8452.000	142760.000
3695.000	-7246.000	142764.000
6106.000	-7541.000	142768.000
4387.000	-6612.000	142772.000
1170.000	-6185.000	142776.000
3372.000	-4519.000	142780.000
-4355.000	-7299.000	142784.000
42.000	-9841.000	142788.000
1636.000	-9741.000	142792.000
5470.000	-7207.000	142796.000
2373.000	-3972.000	142800.000
2307.000	-3459.000	142804.000
4654.000	-4857.000	142808.000
2350.000	-774.000	142812.000
-3908.000	-4262.000	142816.000
-2929.000	-4655.000	142820.000
602.000	-8060.000	142824.000
4389.000	-6693.000	142828.000
3281.000	-9500.000	142832.000
2432.000	-4185.000	142836.000
1440.000	-2674.000	142840.000
5093.000	-2864.000	142844.000
-2199.000	-4517.000	142848.000
-749.000	-6540.000	142852.000
-640.000	-9148.000	142856.000
2360.000	-9116.000	142860.000
1556.000	-7054.000	142864.000
3978.000	-6136.000	142868.000
1827.000	-2439.000	142872.000
3353.000	811.000	142876.000
-1813.000	-4351.000	142880.000
677.000	-5728.000	142884.000
1419.000	-7544.000	142888.000
3864.000	-8571.000	142892.000
5347.000	-3775.000	142896.000
5926.000	-3909.000	142900.000
742.000	-3451.000	142904.000
2079.000	-3721.000	142908.000
-3718.000	-3965.000	142912.000
-2434.000	-9353.000	142916.000
-2000.000	-9157.000	142920.000
2879.000	-7399.000	142924.000
3539.000	-7789.000	142928.000
3336.000	-4097.000	142932.000
2470.000	-2096.000	142936.000
602.000	-1829.000	142940.000
-2693.000	-4588.000	142944.000
-724.000	-7173.000	142948.000
804.000	-9014.000	142952.000
3812.000	-8387.000	142956.000
2657.000	-7137.000	142960.000
1624.000	-1612.000	142964.000
2265.000	-60.000	142968.000
3614.000	-2201.000	142972.000
-1668.000	-6472.000	142976.000
-2199.000	-6247.000	142980.000
-1529.000	-7883.000	142984.000
4819.000	-7436.000	142988.000
2817.000	-3521.000	142992.000
4122.000	-6024.000	142996.000
3252.000	-2166.000	143000.000
3058.000	-1957.000	143004.000
-986.000	-3214.000	143008.000
68.000	-6696.000	143012.000
2094.000	-8292.000	143016.000
2847.000	-9956.000	143020.000
935.000	-7131.000	143024.000
2913.000	-6785.000	143028.000
2975.000	-2764.000	143032.000
5984.000	-2033.000	143036.000
-5108.000	-2691.000	143040.000
-1758.000	-4822.000	143044.000
-176.000	-8346.000	143048.000
3404.000	-7937.000	143052.000
1616.000	-5993.000	143056.000
3695.000	-4515.000	143060.000
-616.000	-3681.000	143064.000
2178.000	-2400.000	143068.000
-4205.000	-4636.000	143072.000
-591.000	-5584.000	143076.000
783.000	-7207.000	143080.000
6681.000	-8640.000	143084.000
1209.000	-8595.000	143088.000
3683.000	-2610.000	143092.000
-590.000	-3010.000	143096.000
1601.000	-1115.000	143100.000
-3939.000	-6816.000	143104.000
-554.000	-8837.000	143108.000
-3131.000	-8622.000	143112.000
1977.000	-9119.000	143116.000
1812.000	-7640.000	143120.000
3948.000	-4349.000	143124.000
1437.000	-1251.000	143128.000
2826.000	-1184.000	143132.000
-4199.000	-5358.000	143136.000
-195.000	-6992.000	143140.000
-802.000	-7236.000	143144.000
4601.000	-6434.000	143148.000
5452.000	-7207.000	143152.000
5514.000	-4602.000	143156.000
3611.000	-5385.000	143160.000
3648.000	-3504.000	143164.000
-1744.000	-3065.000	143168.000
-2518.000	-5445.000	143172.000
254.000	-7609.000	143176.000
4783.000	-9505.000	143180.000
2437.000	-3322.000	143184.000
3933.000	-3748.000	143188.000
347.000	-3380.000	143192.000
3090.000	-2171.000	143196.000
-110.000	-4965.000	143200.000
-870.000	-3302.000	143204.000
21.000	-9844.000	143208.000
5531.000	-9543.000	143212.000
4545.000	-7565.000	143216.000
5380.000	-7345.000	143220.000
1968.000	-3488.000	143224.000
3592.000	-3083.000	143228.000
-4625.000	-5750.000	143232.000
-498.000	-7362.000	143236.000
2625.000	-8277.000	143240.000
2163.000	-7421.000	143244.000
4822.000	-5713.000	143248.000
6405.000	-2559.000	143252.000
1211.000	-5933.000	143256.000
849.000	-1562.000	143260.000
-2665.000	-5759.000	143264.000
610.000	-4986.000	143268.000
-1187.000	-7360.000	143272.000
5110.000	-5825.000	143276.000
2473.000	-8272.000	143280.000
5206.000	-7103.000	143284.000
3602.000	-2500.000	143288.000
3941.000	-1740.000	143292.000
-1706.000	-7449.000	143296.000
315.000	-6687.000	143300.000
1605.000	-11356.000	143304.000
1007.000	-7854.000	143308.000
1743.000	-6900.000	143312.000
3005.000	-4501.000	143316.000
3250.000	-1661.000	143320.000
1564.000	-3378.000	143324.000
-98.000	-4142.000	143328.000
283.000	-7815.000	143332.000
-177.000	-8637.000	143336.000
5029.000	-7342.000	143340.000
3654.000	-7230.000	143344.000
5591.000	-2638.000	143348.000
1343.000	-4127.000	143352.000
1569.000	6.000	143356.000
-2997.000	-3582.000	143360.000
-175.000	-6163.000	143364.000
-1898.000	-8622.000	143368.000
2775.000	-7640.000	143372.000
2412.000	-7250.000	143376.000
2468.000	-2962.000	143380.000
6.000	-3992.000	143384.000
2895.000	-2886.000	143388.000
-2465.000	-6617.000	143392.000
-223.000	-7447.000	143396.000
1324.000	-7540.000	143400.000
3217.000	-9176.000	143404.000
595.000	-7541.000	143408.000
2995.000	-4395.000	143412.000
53.000	-4769.000	143416.000
1436.000	-1751.000	143420.000
-2820.000	-4971.000	143424.000
-1781.000	-6082.000	143428.000
1347.000	-9223.000	143432.000
5355.000	-7505.000	143436.000
4233.000	-6611.000	143440.000
6582.000	-6260.000	143444.000
716.000	-4034.000	143448.000
