Data Point Listing of File C:\Users\set.a.m2s.036\Documents\Aris\CPMG_CuSO4_20251118.tnt
Starting Point:	1	Ending Point:	32000
Starting 2D Record:	1	Ending Record:	1
Real	Imag	usec
0.000	0.000	102612.000
0.000	0.000	102616.000
0.000	0.000	102620.000
332.000	-685.000	102624.000
392.000	-1396.000	102628.000
441.000	-1225.000	102632.000
-60.000	-1033.000	102636.000
-773.000	-776.000	102640.000
0.000	0.000	102644.000
0.000	0.000	102648.000
0.000	0.000	102652.000
248.000	357.000	102656.000
403.000	551.000	102660.000
163.000	498.000	102664.000
-17.000	224.000	102668.000
-333.000	-351.000	102672.000
0.000	0.000	102676.000
0.000	0.000	102680.000
0.000	0.000	102684.000
627.000	-375.000	102688.000
1109.000	-822.000	102692.000
710.000	-816.000	102696.000
191.000	-609.000	102700.000
-136.000	-316.000	102704.000
0.000	0.000	102708.000
0.000	0.000	102712.000
0.000	0.000	102716.000
-239.000	453.000	102720.000
-548.000	650.000	102724.000
-472.000	166.000	102728.000
-500.000	-128.000	102732.000
-631.000	-54.000	102736.000
0.000	0.000	102740.000
0.000	0.000	102744.000
0.000	0.000	102748.000
451.000	-250.000	102752.000
1116.000	-655.000	102756.000
1092.000	-998.000	102760.000
909.000	-1185.000	102764.000
553.000	-1134.000	102768.000
0.000	0.000	102772.000
0.000	0.000	102776.000
0.000	0.000	102780.000
182.000	-306.000	102784.000
190.000	-649.000	102788.000
-160.000	-865.000	102792.000
-235.000	-914.000	102796.000
-129.000	-642.000	102800.000
0.000	0.000	102804.000
0.000	0.000	102808.000
0.000	0.000	102812.000
517.000	179.000	102816.000
811.000	199.000	102820.000
253.000	-131.000	102824.000
-40.000	-386.000	102828.000
-238.000	43.000	102832.000
0.000	0.000	102836.000
0.000	0.000	102840.000
0.000	0.000	102844.000
-257.000	-30.000	102848.000
-316.000	134.000	102852.000
194.000	367.000	102856.000
332.000	495.000	102860.000
196.000	397.000	102864.000
0.000	0.000	102868.000
0.000	0.000	102872.000
0.000	0.000	102876.000
-109.000	22.000	102880.000
-113.000	-68.000	102884.000
40.000	-69.000	102888.000
-23.000	-207.000	102892.000
-193.000	-587.000	102896.000
0.000	0.000	102900.000
0.000	0.000	102904.000
0.000	0.000	102908.000
-34.000	-126.000	102912.000
216.000	-302.000	102916.000
199.000	-266.000	102920.000
97.000	-367.000	102924.000
-207.000	-592.000	102928.000
0.000	0.000	102932.000
0.000	0.000	102936.000
0.000	0.000	102940.000
341.000	136.000	102944.000
648.000	-81.000	102948.000
591.000	-391.000	102952.000
127.000	-723.000	102956.000
-173.000	-1082.000	102960.000
0.000	0.000	102964.000
0.000	0.000	102968.000
0.000	0.000	102972.000
260.000	-189.000	102976.000
615.000	-355.000	102980.000
786.000	-687.000	102984.000
826.000	-734.000	102988.000
767.000	-739.000	102992.000
0.000	0.000	102996.000
0.000	0.000	103000.000
0.000	0.000	103004.000
682.000	247.000	103008.000
1348.000	420.000	103012.000
1339.000	330.000	103016.000
1181.000	-17.000	103020.000
780.000	-113.000	103024.000
0.000	0.000	103028.000
0.000	0.000	103032.000
0.000	0.000	103036.000
485.000	283.000	103040.000
922.000	438.000	103044.000
414.000	-33.000	103048.000
74.000	-452.000	103052.000
-365.000	-509.000	103056.000
0.000	0.000	103060.000
0.000	0.000	103064.000
0.000	0.000	103068.000
-190.000	-792.000	103072.000
-175.000	-1496.000	103076.000
340.000	-1247.000	103080.000
735.000	-937.000	103084.000
859.000	-75.000	103088.000
0.000	0.000	103092.000
0.000	0.000	103096.000
0.000	0.000	103100.000
28.000	374.000	103104.000
-83.000	404.000	103108.000
-244.000	-542.000	103112.000
-614.000	-827.000	103116.000
-925.000	-444.000	103120.000
0.000	0.000	103124.000
0.000	0.000	103128.000
0.000	0.000	103132.000
351.000	-452.000	103136.000
810.000	-828.000	103140.000
782.000	-484.000	103144.000
545.000	-41.000	103148.000
55.000	412.000	103152.000
0.000	0.000	103156.000
0.000	0.000	103160.000
0.000	0.000	103164.000
-82.000	158.000	103168.000
-194.000	74.000	103172.000
87.000	-67.000	103176.000
-20.000	-414.000	103180.000
-328.000	-727.000	103184.000
0.000	0.000	103188.000
0.000	0.000	103192.000
0.000	0.000	103196.000
193.000	-542.000	103200.000
475.000	-999.000	103204.000
488.000	-953.000	103208.000
133.000	-596.000	103212.000
-134.000	57.000	103216.000
0.000	0.000	103220.000
0.000	0.000	103224.000
0.000	0.000	103228.000
-87.000	-139.000	103232.000
-52.000	6.000	103236.000
-185.000	-20.000	103240.000
-332.000	38.000	103244.000
-110.000	95.000	103248.000
0.000	0.000	103252.000
0.000	0.000	103256.000
0.000	0.000	103260.000
535.000	-217.000	103264.000
931.000	-681.000	103268.000
549.000	-698.000	103272.000
280.000	-878.000	103276.000
228.000	-546.000	103280.000
0.000	0.000	103284.000
0.000	0.000	103288.000
0.000	0.000	103292.000
61.000	-546.000	103296.000
176.000	-1065.000	103300.000
34.000	-1059.000	103304.000
-8.000	-1090.000	103308.000
35.000	-839.000	103312.000
0.000	0.000	103316.000
0.000	0.000	103320.000
0.000	0.000	103324.000
81.000	58.000	103328.000
319.000	2.000	103332.000
503.000	-137.000	103336.000
437.000	-97.000	103340.000
336.000	-131.000	103344.000
0.000	0.000	103348.000
0.000	0.000	103352.000
0.000	0.000	103356.000
-294.000	238.000	103360.000
-423.000	381.000	103364.000
-380.000	-56.000	103368.000
-499.000	-501.000	103372.000
-405.000	-606.000	103376.000
0.000	0.000	103380.000
0.000	0.000	103384.000
0.000	0.000	103388.000
-378.000	143.000	103392.000
-750.000	187.000	103396.000
-724.000	-113.000	103400.000
-614.000	-552.000	103404.000
-465.000	-623.000	103408.000
0.000	0.000	103412.000
0.000	0.000	103416.000
0.000	0.000	103420.000
-118.000	-496.000	103424.000
-436.000	-895.000	103428.000
-157.000	-822.000	103432.000
-77.000	-932.000	103436.000
-14.000	-597.000	103440.000
0.000	0.000	103444.000
0.000	0.000	103448.000
0.000	0.000	103452.000
206.000	-335.000	103456.000
527.000	-830.000	103460.000
504.000	-1302.000	103464.000
297.000	-1120.000	103468.000
-65.000	-867.000	103472.000
0.000	0.000	103476.000
0.000	0.000	103480.000
0.000	0.000	103484.000
12.000	138.000	103488.000
32.000	249.000	103492.000
-45.000	-36.000	103496.000
-88.000	-547.000	103500.000
-21.000	-847.000	103504.000
0.000	0.000	103508.000
0.000	0.000	103512.000
0.000	0.000	103516.000
-425.000	462.000	103520.000
-737.000	789.000	103524.000
-524.000	453.000	103528.000
-592.000	-73.000	103532.000
-526.000	-357.000	103536.000
0.000	0.000	103540.000
0.000	0.000	103544.000
0.000	0.000	103548.000
170.000	-90.000	103552.000
335.000	-291.000	103556.000
334.000	-458.000	103560.000
187.000	-526.000	103564.000
-167.000	-446.000	103568.000
0.000	0.000	103572.000
0.000	0.000	103576.000
0.000	0.000	103580.000
27.000	-97.000	103584.000
102.000	-9.000	103588.000
206.000	-285.000	103592.000
-326.000	-635.000	103596.000
-725.000	-1096.000	103600.000
0.000	0.000	103604.000
0.000	0.000	103608.000
0.000	0.000	103612.000
-93.000	-1.000	103616.000
-43.000	-93.000	103620.000
183.000	-269.000	103624.000
464.000	-457.000	103628.000
285.000	-718.000	103632.000
0.000	0.000	103636.000
0.000	0.000	103640.000
0.000	0.000	103644.000
-420.000	248.000	103648.000
-621.000	427.000	103652.000
-223.000	121.000	103656.000
-127.000	-83.000	103660.000
-14.000	-13.000	103664.000
0.000	0.000	103668.000
0.000	0.000	103672.000
0.000	0.000	103676.000
-55.000	-111.000	103680.000
-122.000	-393.000	103684.000
-218.000	-855.000	103688.000
-483.000	-1021.000	103692.000
-659.000	-967.000	103696.000
0.000	0.000	103700.000
0.000	0.000	103704.000
0.000	0.000	103708.000
-815.000	-315.000	103712.000
-1245.000	-381.000	103716.000
-596.000	-529.000	103720.000
-39.000	-610.000	103724.000
157.000	-491.000	103728.000
0.000	0.000	103732.000
0.000	0.000	103736.000
0.000	0.000	103740.000
-116.000	397.000	103744.000
-248.000	532.000	103748.000
-308.000	-31.000	103752.000
-386.000	-301.000	103756.000
-450.000	-119.000	103760.000
0.000	0.000	103764.000
0.000	0.000	103768.000
0.000	0.000	103772.000
-421.000	310.000	103776.000
-552.000	504.000	103780.000
-215.000	32.000	103784.000
-362.000	-73.000	103788.000
-524.000	-20.000	103792.000
0.000	0.000	103796.000
0.000	0.000	103800.000
0.000	0.000	103804.000
94.000	-165.000	103808.000
286.000	-758.000	103812.000
253.000	-846.000	103816.000
2.000	-967.000	103820.000
-136.000	-740.000	103824.000
0.000	0.000	103828.000
0.000	0.000	103832.000
0.000	0.000	103836.000
-56.000	459.000	103840.000
-4.000	475.000	103844.000
-27.000	-198.000	103848.000
113.000	-503.000	103852.000
-317.000	-214.000	103856.000
0.000	0.000	103860.000
0.000	0.000	103864.000
0.000	0.000	103868.000
271.000	-470.000	103872.000
686.000	-1021.000	103876.000
161.000	-1405.000	103880.000
-198.000	-1686.000	103884.000
-127.000	-1385.000	103888.000
0.000	0.000	103892.000
0.000	0.000	103896.000
0.000	0.000	103900.000
307.000	-113.000	103904.000
542.000	-17.000	103908.000
243.000	201.000	103912.000
-136.000	455.000	103916.000
-406.000	778.000	103920.000
0.000	0.000	103924.000
0.000	0.000	103928.000
0.000	0.000	103932.000
615.000	-105.000	103936.000
1226.000	-396.000	103940.000
921.000	-523.000	103944.000
574.000	-451.000	103948.000
579.000	-281.000	103952.000
0.000	0.000	103956.000
0.000	0.000	103960.000
0.000	0.000	103964.000
107.000	6.000	103968.000
167.000	-145.000	103972.000
301.000	-51.000	103976.000
354.000	68.000	103980.000
221.000	472.000	103984.000
0.000	0.000	103988.000
0.000	0.000	103992.000
0.000	0.000	103996.000
519.000	-30.000	104000.000
719.000	-45.000	104004.000
83.000	-222.000	104008.000
-414.000	-446.000	104012.000
-637.000	-664.000	104016.000
0.000	0.000	104020.000
0.000	0.000	104024.000
0.000	0.000	104028.000
213.000	-687.000	104032.000
354.000	-1585.000	104036.000
348.000	-1572.000	104040.000
412.000	-1509.000	104044.000
337.000	-1043.000	104048.000
0.000	0.000	104052.000
0.000	0.000	104056.000
0.000	0.000	104060.000
-327.000	-586.000	104064.000
-401.000	-1172.000	104068.000
-391.000	-949.000	104072.000
-181.000	-757.000	104076.000
89.000	-433.000	104080.000
0.000	0.000	104084.000
0.000	0.000	104088.000
0.000	0.000	104092.000
48.000	18.000	104096.000
-38.000	61.000	104100.000
-130.000	-184.000	104104.000
-702.000	-4.000	104108.000
-1242.000	-192.000	104112.000
0.000	0.000	104116.000
0.000	0.000	104120.000
0.000	0.000	104124.000
229.000	-328.000	104128.000
-53.000	-748.000	104132.000
-423.000	-605.000	104136.000
-686.000	-140.000	104140.000
-431.000	226.000	104144.000
0.000	0.000	104148.000
0.000	0.000	104152.000
0.000	0.000	104156.000
79.000	44.000	104160.000
325.000	115.000	104164.000
426.000	-147.000	104168.000
692.000	-259.000	104172.000
769.000	-261.000	104176.000
0.000	0.000	104180.000
0.000	0.000	104184.000
0.000	0.000	104188.000
363.000	511.000	104192.000
618.000	607.000	104196.000
365.000	259.000	104200.000
196.000	104.000	104204.000
26.000	29.000	104208.000
0.000	0.000	104212.000
0.000	0.000	104216.000
0.000	0.000	104220.000
-60.000	-101.000	104224.000
-189.000	-638.000	104228.000
-90.000	-1288.000	104232.000
-406.000	-1680.000	104236.000
-535.000	-1815.000	104240.000
0.000	0.000	104244.000
0.000	0.000	104248.000
0.000	0.000	104252.000
-159.000	-250.000	104256.000
-426.000	-773.000	104260.000
-672.000	-1081.000	104264.000
-735.000	-1108.000	104268.000
-379.000	-601.000	104272.000
0.000	0.000	104276.000
0.000	0.000	104280.000
0.000	0.000	104284.000
228.000	68.000	104288.000
235.000	187.000	104292.000
273.000	-20.000	104296.000
0.000	-17.000	104300.000
-305.000	216.000	104304.000
0.000	0.000	104308.000
0.000	0.000	104312.000
0.000	0.000	104316.000
181.000	-413.000	104320.000
400.000	-733.000	104324.000
-25.000	-505.000	104328.000
-306.000	-506.000	104332.000
-562.000	-325.000	104336.000
0.000	0.000	104340.000
0.000	0.000	104344.000
0.000	0.000	104348.000
192.000	286.000	104352.000
411.000	372.000	104356.000
344.000	-329.000	104360.000
390.000	-749.000	104364.000
74.000	-594.000	104368.000
0.000	0.000	104372.000
0.000	0.000	104376.000
0.000	0.000	104380.000
379.000	-79.000	104384.000
538.000	-468.000	104388.000
15.000	-547.000	104392.000
-34.000	-644.000	104396.000
3.000	-137.000	104400.000
0.000	0.000	104404.000
0.000	0.000	104408.000
0.000	0.000	104412.000
729.000	57.000	104416.000
1060.000	128.000	104420.000
563.000	-274.000	104424.000
-101.000	-245.000	104428.000
-582.000	-673.000	104432.000
0.000	0.000	104436.000
0.000	0.000	104440.000
0.000	0.000	104444.000
296.000	-494.000	104448.000
321.000	-989.000	104452.000
42.000	-709.000	104456.000
-268.000	-488.000	104460.000
-175.000	-121.000	104464.000
0.000	0.000	104468.000
0.000	0.000	104472.000
0.000	0.000	104476.000
93.000	296.000	104480.000
184.000	570.000	104484.000
-178.000	118.000	104488.000
-751.000	98.000	104492.000
-558.000	102.000	104496.000
0.000	0.000	104500.000
0.000	0.000	104504.000
0.000	0.000	104508.000
87.000	-20.000	104512.000
18.000	22.000	104516.000
-264.000	-177.000	104520.000
-564.000	-127.000	104524.000
-382.000	-203.000	104528.000
0.000	0.000	104532.000
0.000	0.000	104536.000
0.000	0.000	104540.000
123.000	153.000	104544.000
353.000	486.000	104548.000
279.000	-42.000	104552.000
49.000	-448.000	104556.000
-100.000	-894.000	104560.000
0.000	0.000	104564.000
0.000	0.000	104568.000
0.000	0.000	104572.000
111.000	528.000	104576.000
219.000	749.000	104580.000
28.000	146.000	104584.000
-234.000	-491.000	104588.000
-41.000	-938.000	104592.000
0.000	0.000	104596.000
0.000	0.000	104600.000
0.000	0.000	104604.000
42.000	56.000	104608.000
145.000	54.000	104612.000
185.000	-8.000	104616.000
81.000	-212.000	104620.000
-385.000	-303.000	104624.000
0.000	0.000	104628.000
0.000	0.000	104632.000
0.000	0.000	104636.000
530.000	288.000	104640.000
1139.000	437.000	104644.000
1137.000	537.000	104648.000
764.000	652.000	104652.000
-17.000	803.000	104656.000
0.000	0.000	104660.000
0.000	0.000	104664.000
0.000	0.000	104668.000
-6.000	23.000	104672.000
5.000	-385.000	104676.000
-202.000	-786.000	104680.000
-124.000	-1013.000	104684.000
67.000	-904.000	104688.000
0.000	0.000	104692.000
0.000	0.000	104696.000
0.000	0.000	104700.000
453.000	-764.000	104704.000
1061.000	-1496.000	104708.000
856.000	-1420.000	104712.000
350.000	-1040.000	104716.000
-203.000	-895.000	104720.000
0.000	0.000	104724.000
0.000	0.000	104728.000
0.000	0.000	104732.000
308.000	404.000	104736.000
641.000	323.000	104740.000
470.000	-240.000	104744.000
168.000	-379.000	104748.000
-177.000	-176.000	104752.000
0.000	0.000	104756.000
0.000	0.000	104760.000
0.000	0.000	104764.000
74.000	340.000	104768.000
54.000	189.000	104772.000
3.000	-305.000	104776.000
140.000	-803.000	104780.000
235.000	-709.000	104784.000
0.000	0.000	104788.000
0.000	0.000	104792.000
0.000	0.000	104796.000
147.000	546.000	104800.000
395.000	779.000	104804.000
180.000	25.000	104808.000
-361.000	-290.000	104812.000
-672.000	-403.000	104816.000
0.000	0.000	104820.000
0.000	0.000	104824.000
0.000	0.000	104828.000
-457.000	6.000	104832.000
-791.000	-76.000	104836.000
-518.000	-190.000	104840.000
-686.000	131.000	104844.000
-690.000	272.000	104848.000
0.000	0.000	104852.000
0.000	0.000	104856.000
0.000	0.000	104860.000
441.000	-406.000	104864.000
754.000	-1084.000	104868.000
437.000	-1236.000	104872.000
57.000	-1537.000	104876.000
-322.000	-1269.000	104880.000
0.000	0.000	104884.000
0.000	0.000	104888.000
0.000	0.000	104892.000
-153.000	-756.000	104896.000
-369.000	-1556.000	104900.000
-311.000	-1221.000	104904.000
-179.000	-916.000	104908.000
-198.000	-508.000	104912.000
0.000	0.000	104916.000
0.000	0.000	104920.000
0.000	0.000	104924.000
-311.000	-274.000	104928.000
-613.000	-643.000	104932.000
-557.000	-938.000	104936.000
-758.000	-961.000	104940.000
-830.000	-502.000	104944.000
0.000	0.000	104948.000
0.000	0.000	104952.000
0.000	0.000	104956.000
2.000	-228.000	104960.000
-202.000	-813.000	104964.000
-452.000	-1224.000	104968.000
-796.000	-1200.000	104972.000
-1047.000	-994.000	104976.000
0.000	0.000	104980.000
0.000	0.000	104984.000
0.000	0.000	104988.000
27.000	-297.000	104992.000
-7.000	-786.000	104996.000
42.000	-680.000	105000.000
-449.000	-448.000	105004.000
-836.000	-296.000	105008.000
0.000	0.000	105012.000
0.000	0.000	105016.000
0.000	0.000	105020.000
148.000	211.000	105024.000
104.000	270.000	105028.000
-100.000	-79.000	105032.000
-300.000	-629.000	105036.000
-492.000	-681.000	105040.000
0.000	0.000	105044.000
0.000	0.000	105048.000
0.000	0.000	105052.000
39.000	244.000	105056.000
-8.000	134.000	105060.000
-508.000	-503.000	105064.000
-740.000	-672.000	105068.000
-414.000	-235.000	105072.000
0.000	0.000	105076.000
0.000	0.000	105080.000
0.000	0.000	105084.000
181.000	-219.000	105088.000
604.000	-439.000	105092.000
620.000	-198.000	105096.000
309.000	-58.000	105100.000
133.000	-143.000	105104.000
0.000	0.000	105108.000
0.000	0.000	105112.000
0.000	0.000	105116.000
859.000	29.000	105120.000
1325.000	133.000	105124.000
657.000	-11.000	105128.000
-37.000	-453.000	105132.000
-333.000	-626.000	105136.000
0.000	0.000	105140.000
0.000	0.000	105144.000
0.000	0.000	105148.000
224.000	-603.000	105152.000
15.000	-957.000	105156.000
-436.000	-1087.000	105160.000
-479.000	-937.000	105164.000
-388.000	-767.000	105168.000
0.000	0.000	105172.000
0.000	0.000	105176.000
0.000	0.000	105180.000
896.000	-121.000	105184.000
1576.000	-80.000	105188.000
1270.000	-25.000	105192.000
797.000	31.000	105196.000
576.000	296.000	105200.000
0.000	0.000	105204.000
0.000	0.000	105208.000
0.000	0.000	105212.000
56.000	-471.000	105216.000
148.000	-862.000	105220.000
283.000	-545.000	105224.000
220.000	-479.000	105228.000
-1.000	-288.000	105232.000
0.000	0.000	105236.000
0.000	0.000	105240.000
0.000	0.000	105244.000
668.000	-754.000	105248.000
1086.000	-1561.000	105252.000
702.000	-1011.000	105256.000
390.000	-897.000	105260.000
15.000	-623.000	105264.000
0.000	0.000	105268.000
0.000	0.000	105272.000
0.000	0.000	105276.000
-215.000	-298.000	105280.000
-99.000	-874.000	105284.000
69.000	-869.000	105288.000
56.000	-927.000	105292.000
246.000	-705.000	105296.000
0.000	0.000	105300.000
0.000	0.000	105304.000
0.000	0.000	105308.000
360.000	-654.000	105312.000
769.000	-1371.000	105316.000
441.000	-1513.000	105320.000
154.000	-1400.000	105324.000
-246.000	-766.000	105328.000
0.000	0.000	105332.000
0.000	0.000	105336.000
0.000	0.000	105340.000
-361.000	-167.000	105344.000
-661.000	-496.000	105348.000
-528.000	-879.000	105352.000
-687.000	-1227.000	105356.000
-874.000	-1150.000	105360.000
0.000	0.000	105364.000
0.000	0.000	105368.000
0.000	0.000	105372.000
250.000	-597.000	105376.000
778.000	-990.000	105380.000
853.000	-1006.000	105384.000
437.000	-495.000	105388.000
-79.000	-169.000	105392.000
0.000	0.000	105396.000
0.000	0.000	105400.000
0.000	0.000	105404.000
-538.000	-211.000	105408.000
-702.000	-741.000	105412.000
-316.000	-1240.000	105416.000
-160.000	-1431.000	105420.000
-477.000	-1432.000	105424.000
0.000	0.000	105428.000
0.000	0.000	105432.000
0.000	0.000	105436.000
113.000	-562.000	105440.000
305.000	-1044.000	105444.000
366.000	-605.000	105448.000
227.000	-362.000	105452.000
68.000	-8.000	105456.000
0.000	0.000	105460.000
0.000	0.000	105464.000
0.000	0.000	105468.000
-58.000	-159.000	105472.000
8.000	-154.000	105476.000
-48.000	-348.000	105480.000
-201.000	-505.000	105484.000
-408.000	-273.000	105488.000
0.000	0.000	105492.000
0.000	0.000	105496.000
0.000	0.000	105500.000
32.000	251.000	105504.000
34.000	350.000	105508.000
-13.000	232.000	105512.000
-39.000	82.000	105516.000
-113.000	211.000	105520.000
0.000	0.000	105524.000
0.000	0.000	105528.000
0.000	0.000	105532.000
-306.000	-226.000	105536.000
-747.000	-396.000	105540.000
-949.000	-407.000	105544.000
-658.000	-668.000	105548.000
-340.000	-817.000	105552.000
0.000	0.000	105556.000
0.000	0.000	105560.000
0.000	0.000	105564.000
520.000	-89.000	105568.000
1063.000	-268.000	105572.000
1096.000	-585.000	105576.000
793.000	-757.000	105580.000
601.000	-601.000	105584.000
0.000	0.000	105588.000
0.000	0.000	105592.000
0.000	0.000	105596.000
239.000	-89.000	105600.000
645.000	-235.000	105604.000
578.000	-827.000	105608.000
550.000	-1075.000	105612.000
544.000	-1177.000	105616.000
0.000	0.000	105620.000
0.000	0.000	105624.000
0.000	0.000	105628.000
373.000	77.000	105632.000
763.000	145.000	105636.000
680.000	-319.000	105640.000
442.000	-547.000	105644.000
235.000	-242.000	105648.000
0.000	0.000	105652.000
0.000	0.000	105656.000
0.000	0.000	105660.000
207.000	-418.000	105664.000
331.000	-674.000	105668.000
428.000	-665.000	105672.000
110.000	-809.000	105676.000
-254.000	-706.000	105680.000
0.000	0.000	105684.000
0.000	0.000	105688.000
0.000	0.000	105692.000
-13.000	-88.000	105696.000
-331.000	-182.000	105700.000
-498.000	-527.000	105704.000
-267.000	-825.000	105708.000
284.000	-841.000	105712.000
0.000	0.000	105716.000
0.000	0.000	105720.000
0.000	0.000	105724.000
953.000	-366.000	105728.000
1425.000	-726.000	105732.000
466.000	-1193.000	105736.000
-438.000	-1197.000	105740.000
-604.000	-1091.000	105744.000
0.000	0.000	105748.000
0.000	0.000	105752.000
0.000	0.000	105756.000
603.000	-498.000	105760.000
1064.000	-801.000	105764.000
852.000	-688.000	105768.000
573.000	-252.000	105772.000
509.000	35.000	105776.000
0.000	0.000	105780.000
0.000	0.000	105784.000
0.000	0.000	105788.000
284.000	-238.000	105792.000
559.000	-470.000	105796.000
446.000	-947.000	105800.000
135.000	-1056.000	105804.000
-123.000	-1032.000	105808.000
0.000	0.000	105812.000
0.000	0.000	105816.000
0.000	0.000	105820.000
133.000	-160.000	105824.000
306.000	-402.000	105828.000
29.000	-151.000	105832.000
-188.000	1.000	105836.000
-111.000	239.000	105840.000
0.000	0.000	105844.000
0.000	0.000	105848.000
0.000	0.000	105852.000
-254.000	-311.000	105856.000
-436.000	-759.000	105860.000
-180.000	-734.000	105864.000
-272.000	-648.000	105868.000
-512.000	-563.000	105872.000
0.000	0.000	105876.000
0.000	0.000	105880.000
0.000	0.000	105884.000
312.000	-581.000	105888.000
530.000	-1138.000	105892.000
251.000	-869.000	105896.000
36.000	-815.000	105900.000
-103.000	-730.000	105904.000
0.000	0.000	105908.000
0.000	0.000	105912.000
0.000	0.000	105916.000
-230.000	-3.000	105920.000
-176.000	43.000	105924.000
-78.000	-377.000	105928.000
38.000	-521.000	105932.000
68.000	-320.000	105936.000
0.000	0.000	105940.000
0.000	0.000	105944.000
0.000	0.000	105948.000
328.000	33.000	105952.000
341.000	-70.000	105956.000
-7.000	-465.000	105960.000
-325.000	-888.000	105964.000
-408.000	-804.000	105968.000
0.000	0.000	105972.000
0.000	0.000	105976.000
0.000	0.000	105980.000
-37.000	131.000	105984.000
-210.000	-19.000	105988.000
-172.000	-800.000	105992.000
-117.000	-948.000	105996.000
-287.000	-783.000	106000.000
0.000	0.000	106004.000
0.000	0.000	106008.000
0.000	0.000	106012.000
-119.000	-102.000	106016.000
14.000	-4.000	106020.000
-56.000	-473.000	106024.000
98.000	-433.000	106028.000
170.000	-126.000	106032.000
0.000	0.000	106036.000
0.000	0.000	106040.000
0.000	0.000	106044.000
85.000	-382.000	106048.000
68.000	-645.000	106052.000
229.000	-459.000	106056.000
153.000	-321.000	106060.000
304.000	-447.000	106064.000
0.000	0.000	106068.000
0.000	0.000	106072.000
0.000	0.000	106076.000
-359.000	-48.000	106080.000
-524.000	7.000	106084.000
-552.000	-287.000	106088.000
-277.000	-581.000	106092.000
-25.000	-882.000	106096.000
0.000	0.000	106100.000
0.000	0.000	106104.000
0.000	0.000	106108.000
284.000	-649.000	106112.000
486.000	-1147.000	106116.000
347.000	-965.000	106120.000
-84.000	-724.000	106124.000
63.000	-328.000	106128.000
0.000	0.000	106132.000
0.000	0.000	106136.000
0.000	0.000	106140.000
-194.000	-308.000	106144.000
-211.000	-496.000	106148.000
-414.000	-47.000	106152.000
-534.000	177.000	106156.000
-433.000	292.000	106160.000
0.000	0.000	106164.000
0.000	0.000	106168.000
0.000	0.000	106172.000
30.000	-492.000	106176.000
149.000	-662.000	106180.000
171.000	-481.000	106184.000
136.000	-246.000	106188.000
127.000	287.000	106192.000
0.000	0.000	106196.000
0.000	0.000	106200.000
0.000	0.000	106204.000
-360.000	118.000	106208.000
-813.000	295.000	106212.000
-784.000	-173.000	106216.000
-835.000	-332.000	106220.000
-763.000	-75.000	106224.000
0.000	0.000	106228.000
0.000	0.000	106232.000
0.000	0.000	106236.000
392.000	-234.000	106240.000
710.000	-286.000	106244.000
299.000	216.000	106248.000
305.000	367.000	106252.000
-65.000	36.000	106256.000
0.000	0.000	106260.000
0.000	0.000	106264.000
0.000	0.000	106268.000
325.000	118.000	106272.000
637.000	-24.000	106276.000
358.000	-220.000	106280.000
180.000	-645.000	106284.000
41.000	-910.000	106288.000
0.000	0.000	106292.000
0.000	0.000	106296.000
0.000	0.000	106300.000
-147.000	-44.000	106304.000
-147.000	-265.000	106308.000
-89.000	-874.000	106312.000
-21.000	-1382.000	106316.000
-9.000	-1160.000	106320.000
0.000	0.000	106324.000
0.000	0.000	106328.000
0.000	0.000	106332.000
-135.000	-18.000	106336.000
-318.000	17.000	106340.000
-378.000	-5.000	106344.000
-129.000	60.000	106348.000
-63.000	231.000	106352.000
0.000	0.000	106356.000
0.000	0.000	106360.000
0.000	0.000	106364.000
-149.000	-553.000	106368.000
18.000	-874.000	106372.000
-119.000	-1073.000	106376.000
-96.000	-1087.000	106380.000
-538.000	-824.000	106384.000
0.000	0.000	106388.000
0.000	0.000	106392.000
0.000	0.000	106396.000
199.000	-348.000	106400.000
191.000	-868.000	106404.000
-4.000	-914.000	106408.000
-192.000	-558.000	106412.000
-64.000	-147.000	106416.000
0.000	0.000	106420.000
0.000	0.000	106424.000
0.000	0.000	106428.000
224.000	-459.000	106432.000
388.000	-1091.000	106436.000
-147.000	-1177.000	106440.000
-413.000	-995.000	106444.000
-653.000	-821.000	106448.000
0.000	0.000	106452.000
0.000	0.000	106456.000
0.000	0.000	106460.000
10.000	39.000	106464.000
-278.000	-154.000	106468.000
-489.000	-454.000	106472.000
-580.000	-499.000	106476.000
-511.000	30.000	106480.000
0.000	0.000	106484.000
0.000	0.000	106488.000
0.000	0.000	106492.000
250.000	-385.000	106496.000
255.000	-756.000	106500.000
-395.000	-918.000	106504.000
-848.000	-1209.000	106508.000
-673.000	-1217.000	106512.000
0.000	0.000	106516.000
0.000	0.000	106520.000
0.000	0.000	106524.000
325.000	-258.000	106528.000
616.000	-540.000	106532.000
653.000	-655.000	106536.000
344.000	-545.000	106540.000
308.000	-531.000	106544.000
0.000	0.000	106548.000
0.000	0.000	106552.000
0.000	0.000	106556.000
277.000	-473.000	106560.000
810.000	-735.000	106564.000
536.000	-522.000	106568.000
255.000	-154.000	106572.000
-32.000	-168.000	106576.000
0.000	0.000	106580.000
0.000	0.000	106584.000
0.000	0.000	106588.000
338.000	-143.000	106592.000
551.000	-431.000	106596.000
268.000	-355.000	106600.000
89.000	-269.000	106604.000
30.000	-647.000	106608.000
0.000	0.000	106612.000
0.000	0.000	106616.000
